Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
217196,Airplane,SALT LAKE CITY INTL,> 1000 ft,MD-90-30,2 to 10,7,None,2/16/2003 0:00,Caused damage,2,DELTA AIR LINES,Utah,Approach,None,FALSE,FALSE,"4 STRIKES. ATIS WARNING. BIRD REMAINS ON WINDSHDL, RADOME, RT NSOE GEAR TAXI LIGHT (DAMAGED) AND WING ROOT.",Medium,Some Cloud,Unknown bird - medium,Y,0,"1,700",0,No
220766,Airplane,LIHUE ARPT,< 1000 ft,B-757-200,2 to 10,7,None,2/17/2003 0:00,No damage,2,UNITED AIRLINES,Hawaii,Landing Roll,None,FALSE,FALSE,BID HIT L SIDE ABOVE COCKPIT. NO DMG.,Small,Overcast,Unknown bird - small,Y,0,0,0,Yes
220716,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,B-737-400,2 to 10,3,None,2/22/2003 0:00,No damage,2,US AIRWAYS*,DC,Approach,Rain,FALSE,FALSE,"BIRD REPTD AS GULL, 93% OF GULLS WERE RBGU.",Medium,Overcast,Ring-billed gull,Y,0,10,0,Yes
218979,Airplane,YAMPA VALLEY,< 1000 ft,B-737-800,2 to 10,4,None,2/26/2003 0:00,No damage,2,AMERICAN AIRLINES,Colorado,Landing Roll,None,FALSE,FALSE,INSPN BY CERTIFIED MECHANIC. NO DMG. CLEANED.,Small,Overcast,Unknown bird - small,N,0,0,0,Yes
220833,Airplane,ONTARIO INTL ARPT,< 1000 ft,MD-11,2 to 10,7,None,3/8/2003 0:00,No damage,3,FEDEX EXPRESS,California,Approach,None,FALSE,FALSE,PILOT DID NOT INFORM OF ANY DMG TO A/C.,Small,No Cloud,Unknown bird - small,N,0,600,0,No
217085,Airplane,LAKEFRONT AIRPORT,< 1000 ft,PA-34 SENECA,2 to 10,4,None,3/9/2003 0:00,Caused damage,2,BUSINESS,Louisiana,Approach,None,TRUE,TRUE,"NOTAM WARNING. RT WINDSCREEN WAS PENETRATED AND MUCH OF THE BIRD WOUND UP IN THE BACK OF THE PAX COMPARTMENT. D BY SMITHSONIAN FAA 410. SECOND STRIKE APPEARED TO HAVE OCCURRED NEAR THE L FWD WINDSCREEN POST. HAD THE PENETRATION COME THRU THE L WINDSCREEN,",Medium,No Cloud,Red-breasted merganser,Y,0,800,0,No
219757,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-737-200,2 to 10,10,Aborted Take-off,3/15/2003 0:00,Caused damage,2,ALOHA AIRLINES,Hawaii,Take-off run,Rain,TRUE,FALSE,"ABORTED T/O DUE TO POSSIBLE BIRDSTRIKE AND RETD TO GATE.  FLOCK OF BIRDS INGESTED INTO #1 ENG. COMPRESSOR STALLED. REMAINS FOUND BY STATE RAMP CONTROL.   (DATA ENTRY NOTE: TIME OF STRIKE DIFFERED, 1 REPT HAD 1124AM, LOCAL TIME,  ANOTHER HAD 1724 PST AND A",Small,Overcast,Pacific golden-plover,N,"1,482",0,0,Yes
220906,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,2 to 10,7,None,3/20/2003 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Landing Roll,None,FALSE,FALSE,"""TURTLE DOVE"" AND UNKNOWN SMALLER BIRD HIT. BIRDS REPTD AS SPOTTED DOVE AND HOUSE FINCH BY ATM.",Small,Some Cloud,Spotted dove,N,0,0,0,No
217082,Airplane,LAGUARDIA NY,< 1000 ft,DHC8 DASH 8,2 to 10,3,None,3/23/2003 0:00,Caused damage,2,ALLEGHENYAIRLINES,New York,Approach,None,FALSE,FALSE,SAW 4 AND HIT 2 LRG WHITE BIRDS. RT WING LE AND RT FLAP FAIRING.,Large,No Cloud,Unknown bird - large,N,0,500,0,No
219213,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-717-200,2 to 10,2,None,3/24/2003 0:00,No damage,2,AIRTRAN AIRWAYS,Maryland,Take-off run,None,FALSE,FALSE,PILOT REPTD STRIKE TO TWR AT 0800 LCL.,Small,No Cloud,Rock pigeon,Y,0,0,0,No
221611,Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,CL-RJ100/200,2 to 10,5,None,3/24/2003 0:00,No damage,2,ATLANTIC COAST AIRLINES,DC,Descent,None,FALSE,FALSE,"BIRDS IN VICINITY WAS REPTD ON ATIS BUT NOT BY ATC. NIGHT, DARK. NO WAY TO SEE BIRDS. HIT 2 SEPARATE BIRDS 2 MINUTES APART. BOTH LARGE. FIRST HIT ABOVE CAPT'S WINDSHLD. 2ND HIT BOTTOM OF L WING WITH NO SURFACE MDG BUT IMPACT ON WING CAUSED 2 SPOILER FAULT",Large,No Cloud,Unknown bird - large,N,0,"4,700",0,No
218742,Airplane,TAMPA INTL,< 1000 ft,B-757-200,2 to 10,5,None,3/25/2003 0:00,No damage,2,CONTINENTAL AIRLINES,Florida,Approach,None,FALSE,FALSE,PILOT SAW 5-7 BIRDS JUST BEFORE THEY STRUCK. HIT LEFT SIDE OF NOSE AND L WING. NO KNOWN DMG. NO REPTD INJURIES.,Large,No Cloud,Unknown bird - large,N,0,300,0,Yes
220713,Airplane,KANSAS CITY INTL,< 1000 ft,MD-80,2 to 10,8,Precautionary Landing,3/26/2003 0:00,No damage,2,AMERICAN AIRLINES,Missouri,Climb,None,TRUE,TRUE,ID BY SMITHSONIAN FAA 417. 2 ROBINS. ALT REPTD AS 500' AND 1000',Small,No Cloud,American robin,N,0,500,0,No
222044,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-737-800,2 to 10,4,None,3/27/2003 0:00,No damage,2,DELTA AIR LINES,Utah,Approach,None,FALSE,FALSE,2 BIRDS HIT A/C WINDOW. NO DMG NOTED AT THIS TIME.,Medium,No Cloud,Unknown bird - medium,N,0,100,0,Yes
218356,Airplane,LAGUARDIA NY,< 1000 ft,B-737-800,2 to 10,8,None,3/28/2003 0:00,No damage,2,ATA AIRLINES,New York,Approach,None,TRUE,FALSE,"ON SHORT FINAL, SAW LRG FLOCK OF BIRDS IN VICINITY OF THRESHOLD. FLOCK APPEARED TO SPLIT ON EITHER SIDE OF RWY LEAVING TD AREA CLEAR. NO EVIDENCE OF IMPACT WAS SEEN, FELT OR HEARD. WHEN DEPLANING, PAX SEATED IN REAR  SAID THERE WAS A BIRD STUCK IN THE WIN",Small,Overcast,Rock pigeon,N,679,30,0,Yes
217901,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,2 to 10,6,None,3/30/2003 0:00,No damage,2,SKYWEST AIRLINES,Utah,Climb,None,FALSE,FALSE,NO DMG.,Medium,Some Cloud,Unknown bird - medium,N,0,500,0,No
221178,Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,SAAB-340,2 to 10,2,None,3/31/2003 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Texas,Approach,None,FALSE,FALSE,6 MILE FINAL. NO DMG REPTD.,Medium,No Cloud,Unknown bird - medium,Y,0,"2,400",0,No
220089,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,2 to 10,7,None,4/6/2003 0:00,No damage,2,SKYWEST AIRLINES,Utah,Landing Roll,Snow,FALSE,FALSE,"PILOT SAW GULLS ON RWY AT ABOUT TWY 6. HIT 4. NO EVIDENT EXTERNAL DMG TO A/C. HOWEVER, FEATHERS WERE SEEN INSIDE #1 ENG. A/C WAS TAKEN TO MX TO CHECK FOR POSSIBLE ENG DMG AND CLEANING.",Medium,Overcast,California gull,Y,0,0,0,No
220393,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,B-747,2 to 10,4,None,4/8/2003 0:00,No damage,4,KOREAN AIR,DC,Take-off run,"Fog, Rain",TRUE,FALSE,BIRDS WERE EITHER BONAPARTE OR RING-BILLED GULLS OR BOTH. REMAINS NOT SAVED. BIRD WAS DISINTEGRATED. MIGHT HAVE BEEN AN INGESTION.,Medium,Overcast,Ring-billed gull,Y,0,0,0,No
220334,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,IAI-1124,2 to 10,3,None,4/10/2003 0:00,No damage,2,BUSINESS,Alabama,Take-off run,None,FALSE,FALSE,NO DMG. NO CALL FROM PILOT.  INFO FROM BAA & ATCS,Small,Overcast,Unknown bird - small,Y,0,0,0,No
221520,Airplane,LOGAN INTL,< 1000 ft,B-767-300,2 to 10,3,None,4/11/2003 0:00,No damage,2,DELTA AIR LINES,Massachusetts,Take-off run,Rain,TRUE,TRUE,ID BY SMITHSONIAN FAA 961. 2 CARCASSES FOUND.  LIGHT RAIN.,Small,Overcast,Horned lark,Y,0,0,0,Yes
220395,Airplane,GERALD R FORD INTL,< 1000 ft,B-727,2 to 10,6,None,4/12/2003 0:00,No damage,3,FEDEX EXPRESS,Michigan,Approach,None,TRUE,TRUE,"MULTIPLE SPECIES. DURING ROUTINE RWY INSPN, FOUND 2 LRG HAWK CARCASSES. NOTIFIED ATCT WHO IN TURN ADVISED TWO A/C WHO USED THIS RWY.  ONE CALLED BACK AND SAID THEY HAD FOUND THE STRIKE ON THE RT WING. NO DMG. ID BY SMITHSONIAN. OTHER BIRD WAS A SHORT-EARE",Large,No Cloud,Great horned owl,Y,0,200,0,No
221968,Airplane,GROTON-NEW LONDON AR,< 1000 ft,GULFSTRM 200,2 to 10,4,None,4/14/2003 0:00,Caused damage,2,BUSINESS,Connecticut,Take-off run,None,FALSE,FALSE,"RT WING OUTER DE-ICE BOOK HAS A 1"" CUT. A/C SHOWN AS GULFSTREAM G200",Medium,No Cloud,Herring gull,N,0,0,0,No
217053,Airplane,EPPLEY AIRFIELD,> 1000 ft,MU-300,2 to 10,9,None,4/15/2003 0:00,No damage,2,BUSINESS,Nebraska,Approach,None,FALSE,FALSE,"ATIS WARNING. POSSIBLE SNOW GEESE, ALL WHITE FEATHERS. 3 MILE FINAL. BIRD HIT EACH WINDOW, L WING, L ENG INLET AND L FUSELAGE.",Medium,No Cloud,Unknown bird - medium,Y,0,"2,000",0,No
217266,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,2 to 10,10,None,4/19/2003 0:00,Caused damage,2,SKYWEST AIRLINES,Utah,Approach,None,TRUE,TRUE,SPADE DOOR ON NOSE GEAR DAMAGED. STRIKE WAS 1.5 MILES FROM APCH END OF RWY. ID BY SMITHSONIAN. FAA 437.,Medium,Some Cloud,American coot,N,"11,342",400,0,No
220032,Airplane,TED STEVENS ANCHORAGE INTL,< 1000 ft,B-747-400,2 to 10,6,None,4/22/2003 0:00,Caused damage,4,CHINA AIRLINES,Alaska,Approach,None,FALSE,FALSE,"ATIS WARNING. PILOT REPTD SINGLE IMPACT NOISE HEARD. NO ABNORMAL ENG INDICATIONS. 2ND REPT STATES, CANADA GEESE STRUCK THE #3 AND #4 ENGINES RENDERING 1 UNSERVICEABLE WHILE THE OTHER HAD MINOR DMG. 1 SECTION OF THE FLAP WAS UNSERVICEABLE. STRIKE OCCURRED",Large,Some Cloud,Canada goose,Y,0,500,0,No
216877,Airplane,CHICAGO O'HARE INTL ARPT,> 1000 ft,B-737,2 to 10,2,None,4/24/2003 0:00,No damage,2,AMERICAN AIRLINES,Illinois,Climb,None,FALSE,FALSE,STARING CLIMB AFTER LEVEL OFF PERIOD AT 5000'MSL. SAW 4-6- SML BIRDS DIRECTLY IN FRONT OF NOSE AND HEARD ONE HIT LWR NOSE AREA. NO ADVERSE EFFECTS SO CONTD FLT. MX INSPN FOUND 4 STRIKES. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"4,300",0,Yes
217420,Airplane,CAPITAL CITY (MI),< 1000 ft,PA-28,2 to 10,3,Precautionary Landing,4/24/2003 0:00,Caused damage,1,BUSINESS,Michigan,Approach,None,FALSE,FALSE,"TWR WAS ADVISED BY CRASH PHONE THAT AN A/C HAD A PROBLEM AND ASKED FOR AN IMMEDIATE LANDING. TWR SAID PILOT BELIEVED HE HAD STRUCK A BIRD, ALTHOUGH NONE WERE SEEN. DAMAGE TO RT WING AND BLOOD ON THE FRONT LDG GEAR AND TIRE. PILOT FOUND 2ND STRIKE AFTER IN",Medium,Some Cloud,Unknown bird - medium,N,0,"1,000",0,No
220874,Airplane,COLONEL JAMES JABARA ARPT,< 1000 ft,BE-58  BARON,2 to 10,8,None,4/24/2003 0:00,Caused damage,2,BUSINESS,Kansas,Landing Roll,None,FALSE,FALSE,"3 GEESE WERE ON THE GROUND NEAR THE APCH END OF THE RWY. WHEN A/C LANDED, IT CAUSED THE BIRDS TO TAKE OFF AND FLY INTO THE GROUND ROLL PATH OF THE A/C. A 2' BY 6"" DENT WAS ON RT WING. MINOR DMG ALSO DONE TO RT PROP AND RT GEAR DOOR.",Large,No Cloud,Canada goose,N,"30,869",0,0,No
222520,Airplane,MIDLAND INTL,< 1000 ft,B-737-300,2 to 10,10,None,4/24/2003 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,ATIS WARNING. BIRD HIT OUTSIDE OF #1 ENG COWLING. NO DMG. BIRD ENTERED #2 ENG DUCT BUT DID NOT ENTER CORE. NO DMG.,Small,No Cloud,Unknown bird - small,Y,0,5,0,Yes
217849,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-500,2 to 10,6,None,4/24/2003 0:00,Caused damage,2,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,MINOR SKIN SCRATCH AND DMG TO PAINT ON RADOME.,Small,No Cloud,Unknown bird - small,N,0,300,0,Yes
221274,Airplane,PALM BEACH INTL,> 1000 ft,CL-600,2 to 10,8,None,4/29/2003 0:00,No damage,2,COMAIR AIRLINES,Florida,Descent,None,FALSE,FALSE,BIRDS NOT SHOWN ON RADAR,Small,Some Cloud,Unknown bird - small,N,0,"2,700",0,No
216415,Airplane,GROTON-NEW LONDON AR,< 1000 ft,LEARJET-60,2 to 10,8,None,5/1/2003 0:00,Caused damage,2,BOMBARDIER BUSINESS JET,Connecticut,Take-off run,Fog,FALSE,FALSE,MINOR DMG REPTD,Medium,Overcast,Herring gull,N,0,0,0,No
215713,Airplane,L F WADE INTL ARPT,< 1000 ft,A-319,2 to 10,4,None,5/4/2003 0:00,No damage,2,US AIRWAYS*,N/A,Take-off run,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,0,0,No
217447,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,B-737,2 to 10,3,None,5/5/2003 0:00,No damage,2,SOUTHWEST AIRLINES,New York,Landing Roll,None,FALSE,FALSE,,Large,Overcast,Unknown bird - large,N,0,0,0,Yes
218930,Airplane,MALCOLM MCKINNON ARPT,< 1000 ft,C-421,2 to 10,7,None,5/5/2003 0:00,Caused damage,2,UNKNOWN,Georgia,Climb,None,TRUE,FALSE,"BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",Small,Some Cloud,Mourning dove,N,0,2,0,No
218286,Airplane,MILLARD ARPT,< 1000 ft,BE-100 KING,2 to 10,6,None,5/5/2003 0:00,No damage,2,SILVERHAWK AVIATION CHARTER,Nebraska,Landing Roll,None,TRUE,FALSE,GEESE WERE WALKING ON RWY. PILOT DID NOT SEE THEM UNTIL THEY APPEARED IN THE LANDING LIGHT. 4 GEESE WERE STRUCK WITH PROP.,Large,No Cloud,Canada goose,N,0,0,0,No
221551,Airplane,ROCK COUNTY,< 1000 ft,C-560,2 to 10,10,Precautionary Landing,5/7/2003 0:00,Caused damage,2,BUSINESS,Wisconsin,Climb,Fog,FALSE,FALSE,2-3 CANADA GEESE WERE STRUCK. RT MAIN GEAR AND RT LE WING. NEEDS INSPN. FERRIED TO MKE FOR REPAIR. SCHEDULED OUT ON 7/10/03.,Large,Overcast,Canada goose,N,0,40,0,No
218959,Airplane,GROTON-NEW LONDON AR,< 1000 ft,C-500,2 to 10,3,None,5/10/2003 0:00,No damage,2,BUSINESS,Connecticut,Climb,None,FALSE,FALSE,PILOT REPTD NO DMG.,Medium,No Cloud,Herring gull,N,0,50,0,No
223294,Airplane,MARTIN STATE ARPT,< 1000 ft,LEARJET-35,2 to 10,2,None,5/10/2003 0:00,No damage,2,BUSINESS,Maryland,Approach,Fog,FALSE,FALSE,MIST AND FOG,Medium,Overcast,Unknown bird - medium,Y,0,50,0,No
218535,Airplane,MYRTLE BEACH INTL,< 1000 ft,CL-RJ100/200,2 to 10,10,None,5/10/2003 0:00,No damage,2,COMAIR AIRLINES,South Carolina,Approach,None,FALSE,FALSE,"NO BIRDS SEEN OR REPTD PRIOR TO STRIKE. PILOT REPTD STRIKE TO TWR. BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",Small,No Cloud,Mourning dove,N,0,50,0,No
217878,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,EMB-135,2 to 10,6,None,5/16/2003 0:00,Caused damage,2,AMERICAN EAGLE AIRLINES,DC,Climb,Rain,TRUE,FALSE,"HIT 4-5 BIRDS AT ROTATION IN RAIN. RADOME CRACKED. PILOT REPTD STRIKE ON T/O, CONTD FLT.  2 BIRDS RECOVERED BY OPS AND DISCARDED. ID BY WS BIOL.",Medium,Overcast,Ring-billed gull,N,0,15,0,No
224730,Airplane,AIRBORNE AIRPARK,> 1000 ft,DC-9-30,2 to 10,7,None,5/17/2003 0:00,No damage,2,ABX AIR,Ohio,Approach,None,FALSE,FALSE,SUSPECTED BIRDSTRIKE LWR RT NOSE COWL. VERIFIED STRIKE ON LWR RT NAV AREA. NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,"1,700",0,No
223366,Airplane,SEATTLE-TACOMA INTL,< 1000 ft,DHC8 DASH 8,2 to 10,2,None,5/20/2003 0:00,No damage,2,HORIZON AIR,Washington,Approach,Rain,TRUE,TRUE,"ATIS AND NOTAM CURRENT FOR WARNING OF BIRD ACTIVITIES. AIRLINE REPT TIME OF STRIKE AS 1039., WS BIOL REPTD IT AS 0935. ID BY SMITHSONIAN FAA 476.",Small,Overcast,Cliff swallow,Y,0,200,0,No
221073,Airplane,ALBUQUERQUE INTL,< 1000 ft,B-737-300,2 to 10,2,None,5/24/2003 0:00,No damage,2,SOUTHWEST AIRLINES,New Mexico,Climb,None,FALSE,FALSE,NO DMG FOUND BY CONTRACT MX IN LBB.,Small,No Cloud,Unknown bird - small,N,0,100,0,Yes
218969,Airplane,BUCHANAN FLD,< 1000 ft,C-441 CONQUE,2 to 10,6,None,5/25/2003 0:00,No damage,2,BUSINESS,California,Approach,None,FALSE,FALSE,"BIRD REPTD AS PIGEON, ASSUME ROCK DOVE FROM LOCATION.",Small,No Cloud,Rock pigeon,N,0,30,0,No
217170,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,DC-9-30,2 to 10,4,None,5/26/2003 0:00,No damage,2,NORTHWEST AIRLINES,Missouri,Approach,None,FALSE,FALSE,"MULTIPLE BIRDSTRIKES (# STRUCK NOT REPTD, ASSUME 2-10)",Small,Some Cloud,European starling,Y,0,400,0,No
219524,Airplane,ORLANDO INTL,< 1000 ft,A-320,2 to 10,10,None,5/30/2003 0:00,No damage,2,JETBLUE AIRWAYS,Florida,Climb,None,FALSE,FALSE,"NO REPTD DMG. (DATA ENTRY NOTE: PHASE WAS  REPTD AS TAKE OFF, BUT ALT WAS 100' AGL (NOTE AIRPORT ELEVATION IS 96, SO IT IS POSSIBLE THAT A/C WAS AT 4' AGL AND REPORTER ENTERED ELEVATION AS MSL NOT AGL)",Small,Some Cloud,Unknown bird - small,Y,0,100,0,No
216930,Airplane,BOIRE FIELD,< 1000 ft,BE-76  DUCHESS,2 to 10,5,None,6/1/2003 0:00,No damage,2,BUSINESS,New Hampshire,Climb,Rain,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,20,0,No
220357,Airplane,ATLANTIC CITY INTL,< 1000 ft,MD-80,2 to 10,4,None,6/4/2003 0:00,No damage,2,SPIRIT AIRLINES,New Jersey,Climb,Rain,TRUE,FALSE,1 HERRING AND 1 GREAT BLACK-BACKED GULL. NO DMG. PILOT REPTD STRIKE.,Large,Overcast,Great black-backed gull,Y,0,20,0,No
221032,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,MD-88,2 to 10,5,None,6/4/2003 0:00,Caused damage,2,DELTA AIR LINES,DC,Approach,Rain,FALSE,FALSE,DAMAGED NOSE LDG LIGHT. NO SIGNIFICANT DMG.,Medium,Overcast,Unknown bird - medium,Y,0,80,0,No
218819,Airplane,VALDOSTA REGIONAL,< 1000 ft,ATR-72,2 to 10,5,None,6/5/2003 0:00,No damage,2,ATLANTIC SOUTHEAST,Georgia,Climb,None,FALSE,FALSE,"NO DMG. BIRD REPTD AS CROW, ASSUME AMERICAN CROW FROM LOCATION.",Medium,Some Cloud,American crow,N,0,350,0,No
217271,Airplane,GREATER PITTSBURGH,< 1000 ft,B-737-300,2 to 10,5,None,6/7/2003 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Approach,None,FALSE,FALSE,2 BIRDS.,Small,Overcast,Unknown bird - small,N,0,15,0,Yes
223099,Airplane,GREATER PITTSBURGH,< 1000 ft,B-737-300,2 to 10,8,None,6/7/2003 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Approach,None,FALSE,FALSE,2 BIRDS.,Small,Overcast,Unknown bird - small,N,0,15,0,Yes
220230,Airplane,MANASSAS REGIONAL ARPT,< 1000 ft,BE-90  KING,2 to 10,9,Aborted Take-off,6/7/2003 0:00,No damage,2,PRIVATELY OWNED,Virginia,Take-off run,"Fog, Rain",FALSE,FALSE,ATIS WARNING. NO DMG. REFILED AND DEPARTED.,Small,Overcast,Unknown bird - small,Y,0,0,0,No
215074,Airplane,PORT COLUMBUS INTL,< 1000 ft,B-757-200,2 to 10,7,None,6/8/2003 0:00,No damage,2,DELTA AIR LINES,Ohio,Take-off run,Fog,FALSE,FALSE,BIRDS REPTD AS 5 CLAY COLORED ROBINS.,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
217359,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,DHC8 DASH 8,2 to 10,4,Aborted Take-off,6/12/2003 0:00,No damage,2,PIEDMONT AIRLINES,South Carolina,Take-off run,None,FALSE,FALSE,BIRDS HIT LE OF RT WING. PILOT STATED NO OBVIOUS DMG BUT A/C WAS BEING FERRIED TO CLT FOR THOROUGH INSPN.,Small,Some Cloud,Rock pigeon,N,0,0,0,No
216917,Airplane,ERIE INTL,< 1000 ft,DHC8 DASH 8,2 to 10,8,None,6/12/2003 0:00,No damage,2,ALLEGHENYAIRLINES,Pennsylvania,Take-off run,Rain,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Small,Overcast,Purple martin,N,0,0,0,No
219626,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,C-560,2 to 10,8,None,6/15/2003 0:00,No damage,2,EXECUTIVE JET AVIATION,New York,Landing Roll,None,TRUE,FALSE,2 SML BIRDS HIT  AT 1500' MARKER. NO DMG. LANDING FLARE. NO DMG. CLEANED AREA.,Small,Overcast,House sparrow,Y,0,0,0,No
219613,Airplane,COLONEL JAMES JABARA ARPT,< 1000 ft,C-310,2 to 10,7,Precautionary Landing,6/19/2003 0:00,No damage,2,BUSINESS,Kansas,Climb,None,FALSE,FALSE,NO DMG BUT LOTS OF BLOOD,Small,No Cloud,European starling,N,0,90,0,No
217243,Airplane,NORFOLK INTL,< 1000 ft,CL-600,2 to 10,9,None,6/21/2003 0:00,No damage,2,BUSINESS,Virginia,Approach,None,FALSE,FALSE,"ATIS WARNING CONTINUOUS, BUT NOT SPECIFIC WARNING GIVEN TO CREW. WE HEARD 1 BIRD HIT AND POSSIBLY HIT 2 OR 3 BUT THAT COULD NOT BE DETERMINED. A LRG FLOCK FLEW ACROSS THE RWY AS APCHD AND A FEW STRAGGLERS TURNED BACK OVER THE RWY . WE HIT THE STRAGGLER(S)",Small,No Cloud,European starling,Y,0,5,0,No
218298,Airplane,QUAD CITY ARPT,< 1000 ft,B-717-200,2 to 10,8,None,6/25/2003 0:00,No damage,2,AIRTRAN AIRWAYS,Illinois,Landing Roll,None,FALSE,FALSE,WARNING IN AIRPORT DIRECTORY,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
220850,Airplane,CINCINNATI MUNI ARPT-LUNKEN FIELD,< 1000 ft,CITATION X,2 to 10,2,Precautionary Landing,6/27/2003 0:00,No damage,2,NETJETS,Ohio,Take-off run,None,FALSE,FALSE,"PRELIM REPT BY PILOT INDICATED STRIKES ON NOSE, NOSE GEAR & INGESTION IN #1 ENG. 2 INGESTED. STRIKE AT ROTATION. LGR GATHERING OF STARLINGS IN FRESHLY MOWED GRASS ALONGSIDE OF RWY. BIRDS NOT VIZ FROM ATCT AND HAD NOT BEEN PREVIOUSLY REPTD. FOUND NO EVIDEN",Small,No Cloud,European starling,N,0,0,0,No
222774,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-757-200,2 to 10,9,None,6/28/2003 0:00,No damage,2,DELTA AIR LINES,Kentucky,Landing Roll,None,FALSE,FALSE,3 SML BIRDS SEEN ON ROLLOUT. 1 HIT FUSELAGE ABOVE COCKPIT. 1 CARCASS FOUND.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,Yes
216811,Airplane,SACRAMENTO MATHER ARPT,< 1000 ft,EMB-135,2 to 10,7,Precautionary Landing,6/30/2003 0:00,No damage,2,EXECUTIVE JET MGMNT,California,Climb,None,FALSE,FALSE,MULTIPLE STRIKE ON NLG AT LIFT-OFF. AN EMERGENCY/PREC RETN TO LAND. 6 HOURS OUT OF SVC FOR EXPANDED INSPN AND GEAR RETRACTION.,Small,No Cloud,Unknown bird - small,N,0,50,0,No
217167,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,A-319,2 to 10,7,None,7/3/2003 0:00,No damage,2,US AIRWAYS*,DC,Take-off run,Rain,FALSE,FALSE,ATIS WARNING. 5 BIRDS. NO DMG.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
216826,Airplane,LUIS MUNOZ MARIN INTL -SAN JUAN,< 1000 ft,B-757-200,2 to 10,5,Aborted Take-off,7/4/2003 0:00,No damage,2,AMERICAN AIRLINES,Puerto Rico,Take-off run,Rain,FALSE,FALSE,BIRD REPTD AS WHITE CRANE. MOST LIKELY GREAT EGRET,Medium,Overcast,Great egret,N,0,0,0,Yes
219756,Airplane,MOLOKAI ARPT,< 1000 ft,DHC8 DASH 8,2 to 10,7,None,7/4/2003 0:00,No damage,2,ISLAND AIR,Hawaii,Climb,None,FALSE,FALSE,PILOT REPTD STRIKING 1 BIRD ON WINDSHLD AND 1 ON WING. NO DMG.,Small,No Cloud,Zebra dove,N,0,50,0,No
225516,Airplane,MCGHEE TYSON ARPT,< 1000 ft,CL-RJ100/200,2 to 10,2,None,7/4/2003 0:00,No damage,2,PINNACLE,Tennessee,Landing Roll,None,FALSE,FALSE,A/C - CRJ4400 (SAME AS CRJ 100/200 EXCEPT HAS MORE SEATS),Small,Some Cloud,Unknown bird - small,N,0,0,0,No
216628,Airplane,ST. PETERSBURG/CLEARWATER INTL,< 1000 ft,A-319,2 to 10,7,None,7/5/2003 0:00,No damage,2,SKYSERVICE AIRLINES,Florida,Approach,None,FALSE,FALSE,BIRDS REPTD AS SMALL-MED. NO VIZ DMG,Medium,Some Cloud,Unknown bird - medium,N,0,50,0,No
